dte,band,spread_type,flow_mode,spread_width,entry_time_pst,entry_time_et,time_bucket,expected_win_pct,expected_roi_pct,sharpe,expected_credit,max_risk_per_contract,avg_pnl,n_trades,trade_score
1,P99,put_spread,neutral,50,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),97.6,21.58,0.402,1386.21,6423.31,610.74,42,70.28465946840491
3,P95,put_spread,with_flow,30,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.8,24.51,0.307,904.31,3689.44,215.5,16,70.28437688104427
3,P99,put_spread,with_flow,40,11:00,14:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.7,25.71,0.459,1528.53,5945.16,358.89,19,70.28358103398395
3,P95,call_spread,neutral,5,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.0,20.52,0.36,778.98,3796.02,285.16,40,70.27867613974637
1,P98,iron_condor,against_flow,35,09:30,12:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.9,24.88,0.413,1907.85,7669.18,751.13,65,70.2718407339507
1,P98,iron_condor,with_flow,35,09:30,12:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.9,24.88,0.413,1907.85,7669.18,751.13,65,70.2718407339507
5,P98,put_spread,against_flow,15,11:00,14:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.1,25.25,0.449,1292.71,5119.06,562.97,17,70.27146729477677
5,P98,put_spread,against_flow,20,11:00,14:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.1,25.25,0.449,1292.71,5119.06,562.97,17,70.27146729477677
3,P95,call_spread,against_flow,35,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),92.3,28.07,0.619,1922.15,6847.08,762.23,13,70.27045316543693
3,P95,call_spread,against_flow,40,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),92.3,28.07,0.619,1922.15,6847.08,762.23,13,70.27045316543693
5,P99,iron_condor,neutral,10,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.8,27.04,0.324,1912.76,7073.9,525.19,62,70.25929470306338
5,P99,iron_condor,neutral,5,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.8,27.04,0.324,1912.76,7073.9,525.19,62,70.25929470306338
5,P95,call_spread,against_flow,15,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.0,22.98,0.433,1135.35,4939.65,349.92,20,70.25786985920055
5,P95,call_spread,against_flow,20,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.0,22.98,0.433,1135.35,4939.65,349.92,20,70.25786985920055
3,P95,call_spread,with_flow,40,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.8,24.37,0.382,1343.04,5511.12,480.17,24,70.25752640479612
5,P99,put_spread,with_flow,45,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),93.3,26.62,0.543,1625.8,6107.53,476.2,15,70.2536462154095
1,P100,iron_condor,with_flow,40,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.8,28.32,0.42,1935.03,6831.59,685.73,58,70.24757615723425
1,P100,iron_condor,against_flow,40,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.8,28.32,0.42,1935.03,6831.59,685.73,58,70.24757615723425
5,P95,call_spread,against_flow,10,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.0,23.03,0.421,1118.4,4856.6,341.45,20,70.24360731787671
5,P95,call_spread,against_flow,5,08:00,11:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.0,23.03,0.421,1118.4,4856.6,341.45,20,70.24360731787671
3,P97,iron_condor,against_flow,35,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.8,29.81,0.475,2846.14,9546.17,1213.84,58,70.22758106392406
3,P97,iron_condor,with_flow,35,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.8,29.81,0.475,2846.14,9546.17,1213.84,58,70.22758106392406
1,P100,iron_condor,neutral,30,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.3,22.3,0.38,1696.1,7604.57,760.34,58,70.2249974883524
3,P100,iron_condor,neutral,50,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),93.2,38.04,0.378,4305.56,11319.76,1052.42,59,70.22082191141862
3,P100,iron_condor,neutral,45,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),93.2,38.04,0.378,4305.56,11319.76,1052.42,59,70.22082191141862
3,P98,iron_condor,with_flow,15,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.9,34.24,0.315,2448.02,7149.88,1400.2,49,70.21724974405166
3,P98,iron_condor,against_flow,15,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.9,34.24,0.315,2448.02,7149.88,1400.2,49,70.21724974405166
3,P98,iron_condor,neutral,40,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.5,29.64,0.339,2702.21,9116.79,697.58,57,70.21575460002917
3,P98,iron_condor,with_flow,20,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),93.3,30.17,0.364,1596.18,5291.11,621.41,45,70.21442519528038
3,P98,iron_condor,against_flow,20,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),93.3,30.17,0.364,1596.18,5291.11,621.41,45,70.21442519528038
3,P97,iron_condor,against_flow,40,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.8,29.74,0.475,2846.67,9571.81,1214.11,58,70.20446897190813
3,P97,iron_condor,with_flow,40,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.8,29.74,0.475,2846.67,9571.81,1214.11,58,70.20446897190813
5,P98,put_spread,neutral,20,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),93.0,25.91,0.354,1021.88,3943.23,292.33,43,70.18148413483362
5,P99,iron_condor,neutral,75,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.6,23.49,0.411,2533.07,10784.4,852.57,72,70.1750306183005
3,P98,put_spread,neutral,45,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.4,24.06,0.387,1493.56,6206.44,562.17,55,70.17345925200277
1,P100,iron_condor,neutral,15,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.8,23.97,0.364,1504.35,6277.27,647.71,63,70.17059841539395
3,P98,put_spread,neutral,35,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.1,20.4,0.374,1267.48,6214.0,518.19,54,70.17053878339235
1,P100,iron_condor,neutral,35,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),96.6,20.0,0.429,1059.12,5296.1,410.14,58,70.16836373935537
1,P99,iron_condor,neutral,40,10:30,13:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.4,21.37,0.527,1545.8,7234.23,619.54,56,70.16313424580086
3,P100,put_spread,neutral,70,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),97.9,20.86,0.439,1551.68,7437.68,648.09,47,70.1560105516774
5,P97,iron_condor,neutral,45,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.1,20.78,0.457,1703.55,8196.57,629.59,53,70.15104504323149
3,P100,put_spread,against_flow,70,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),95.5,25.3,0.523,2170.91,8579.09,757.5,22,70.14024958474616
3,P100,put_spread,against_flow,65,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),95.5,25.3,0.523,2170.91,8579.09,757.5,22,70.14024958474616
1,P97,iron_condor,neutral,25,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.9,22.82,0.306,1186.14,5198.86,624.36,64,70.139997226315
1,P99,call_spread,with_flow,30,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.7,20.3,0.527,1007.84,4965.84,390.21,19,70.13851598923848
3,P95,iron_condor,neutral,35,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),91.9,37.61,0.371,2863.37,7613.56,825.75,62,70.13739201897667
1,P98,iron_condor,with_flow,45,09:00,12:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.0,32.7,0.325,2213.58,6769.86,873.08,50,70.12927084164221
1,P98,iron_condor,against_flow,45,09:00,12:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.0,32.7,0.325,2213.58,6769.86,873.08,50,70.12927084164221
1,P98,iron_condor,against_flow,20,09:30,12:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),95.2,28.96,0.304,1735.65,5993.75,626.96,63,70.12880917622523
1,P98,iron_condor,with_flow,20,09:30,12:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),95.2,28.96,0.304,1735.65,5993.75,626.96,63,70.12880917622523
3,P95,call_spread,with_flow,30,11:00,14:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),95.7,20.96,0.616,1650.0,7871.74,450.8,23,70.12873432303404
5,P99,iron_condor,against_flow,20,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),96.2,24.63,0.39,1573.47,6387.72,683.87,53,70.12850762087255
5,P99,iron_condor,with_flow,20,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),96.2,24.63,0.39,1573.47,6387.72,683.87,53,70.12850762087255
3,P99,put_spread,with_flow,50,11:00,14:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.7,25.27,0.46,1529.05,6049.89,359.16,19,70.12334523024386
3,P99,put_spread,with_flow,45,11:00,14:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.7,25.27,0.46,1529.05,6049.89,359.16,19,70.12334523024386
1,P98,iron_condor,neutral,20,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.9,22.97,0.469,1246.78,5428.44,562.18,59,70.11879972515123
5,P100,put_spread,with_flow,45,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.1,23.88,0.564,1508.18,6315.35,457.0,17,70.10888702922244
1,P99,call_spread,neutral,45,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.8,24.96,0.321,1306.85,5234.81,449.44,48,70.10857801524793
1,P98,iron_condor,with_flow,40,09:30,12:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),97.0,23.78,0.421,1833.98,7713.08,717.27,66,70.10599786855575
1,P98,iron_condor,against_flow,40,09:30,12:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),97.0,23.78,0.421,1833.98,7713.08,717.27,66,70.10599786855575
5,P95,iron_condor,against_flow,10,08:45,11:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.8,28.82,0.477,2055.4,7130.96,944.92,48,70.10567146078508
5,P95,iron_condor,with_flow,10,08:45,11:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.8,28.82,0.477,2055.4,7130.96,944.92,48,70.10567146078508
5,P99,iron_condor,against_flow,80,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.5,23.64,0.422,2753.74,11648.48,918.32,65,70.10296221309561
5,P99,iron_condor,with_flow,80,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.5,23.64,0.422,2753.74,11648.48,918.32,65,70.10296221309561
1,P99,iron_condor,neutral,35,10:30,13:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.4,21.22,0.524,1535.04,7234.23,614.15,56,70.10163424580087
1,P99,put_spread,against_flow,30,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.3,24.63,0.33,1398.15,5675.93,577.87,27,70.10115163065787
3,P97,iron_condor,against_flow,25,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),90.7,38.03,0.369,2364.35,6216.74,619.28,54,70.09662022700002
3,P97,iron_condor,with_flow,25,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),90.7,38.03,0.369,2364.35,6216.74,619.28,54,70.09662022700002
1,P95,put_spread,against_flow,25,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),95.0,23.16,0.332,996.6,4303.4,352.8,20,70.09348803271831
3,P95,put_spread,with_flow,35,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.1,27.82,0.362,1472.53,5292.18,520.82,17,70.09016095068571
1,P100,iron_condor,neutral,10,08:30,11:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.2,20.91,0.567,1608.33,7692.29,741.95,52,70.08350598001374
5,P99,iron_condor,neutral,15,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),96.6,22.68,0.415,1450.22,6395.56,666.85,59,70.07716947382245
3,P100,iron_condor,with_flow,5,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),90.7,38.82,0.322,2300.59,5927.02,528.35,54,70.07537700564534
3,P100,iron_condor,against_flow,5,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),90.7,38.82,0.322,2300.59,5927.02,528.35,54,70.07537700564534
1,P99,call_spread,against_flow,50,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),93.3,26.83,0.527,1692.47,6307.53,602.23,15,70.0743132977568
1,P99,call_spread,against_flow,45,10:00,13:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),93.3,26.83,0.527,1692.47,6307.53,602.23,15,70.0743132977568
1,P95,iron_condor,against_flow,15,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.2,22.19,0.363,778.93,3509.84,268.8,44,70.06976544799763
1,P95,iron_condor,with_flow,15,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.2,22.19,0.363,778.93,3509.84,268.8,44,70.06976544799763
1,P99,call_spread,neutral,50,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.8,24.86,0.321,1306.81,5255.69,449.42,48,70.06839948132404
5,P95,iron_condor,against_flow,5,08:45,11:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.8,28.7,0.476,2046.75,7130.96,940.59,48,70.06767146078508
5,P95,iron_condor,with_flow,5,08:45,11:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.8,28.7,0.476,2046.75,7130.96,940.59,48,70.06767146078508
1,P97,iron_condor,neutral,20,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),95.0,26.44,0.307,1321.93,5000.08,683.75,60,70.06593600102399
3,P98,iron_condor,with_flow,60,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.1,23.85,0.427,2611.32,10950.66,647.73,53,70.06487393545228
3,P98,iron_condor,with_flow,55,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.1,23.85,0.427,2611.32,10950.66,647.73,53,70.06487393545228
3,P98,iron_condor,against_flow,55,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.1,23.85,0.427,2611.32,10950.66,647.73,53,70.06487393545228
3,P98,iron_condor,against_flow,60,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.1,23.85,0.427,2611.32,10950.66,647.73,53,70.06487393545228
3,P100,put_spread,with_flow,25,09:00,12:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),93.8,26.99,0.607,2477.12,9179.12,281.0,16,70.06235810404483
3,P100,put_spread,with_flow,20,09:00,12:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),93.8,26.99,0.607,2477.12,9179.12,281.0,16,70.06235810404483
3,P98,iron_condor,neutral,10,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),92.2,31.79,0.36,1624.25,5108.9,637.59,51,70.06223702754018
3,P100,iron_condor,against_flow,80,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),91.2,41.45,0.42,5120.74,12353.04,1170.33,57,70.06153466677029
3,P100,iron_condor,with_flow,80,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),91.2,41.45,0.42,5120.74,12353.04,1170.33,57,70.06153466677029
1,P98,iron_condor,neutral,35,09:30,12:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),97.1,23.82,0.405,1829.68,7681.99,720.99,68,70.0584920639053
5,P98,put_spread,neutral,5,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.7,20.13,0.469,1044.43,5189.62,485.86,47,70.05834671710068
1,P98,iron_condor,with_flow,10,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.3,21.83,0.486,1057.96,4846.53,507.61,53,70.05216381926863
1,P98,iron_condor,against_flow,10,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.3,21.83,0.486,1057.96,4846.53,507.61,53,70.05216381926863
5,P97,iron_condor,against_flow,5,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.6,21.4,0.464,1182.24,5525.73,546.58,45,70.04143127876317
5,P97,iron_condor,with_flow,5,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.6,21.4,0.464,1182.24,5525.73,546.58,45,70.04143127876317
1,P99,put_spread,against_flow,45,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.7,26.24,0.393,1803.04,6870.87,751.11,23,70.03483952978297
5,P97,iron_condor,neutral,35,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.2,20.02,0.445,1570.66,7844.0,574.88,56,70.0347195308516
5,P98,iron_condor,with_flow,35,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.1,24.29,0.513,1737.64,7153.85,643.39,61,70.03219742166804
5,P98,iron_condor,against_flow,35,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.1,24.29,0.513,1737.64,7153.85,643.39,61,70.03219742166804
3,P95,call_spread,neutral,10,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.0,20.03,0.356,773.78,3863.72,282.56,40,70.0318585352976
3,P97,put_spread,with_flow,35,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),92.3,25.16,0.464,1082.31,4302.31,310.58,13,70.03066548435606
5,P99,put_spread,with_flow,50,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),93.3,26.01,0.542,1623.8,6242.87,475.2,15,70.0221547293152
1,P100,iron_condor,neutral,20,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.8,23.72,0.355,1496.37,6309.06,635.78,63,70.02004434892044
5,P97,iron_condor,neutral,20,06:30,09:30,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),94.3,23.61,0.474,1261.91,5344.36,555.15,53,70.01676287151315
3,P98,put_spread,neutral,50,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.4,23.59,0.383,1467.11,6220.39,552.24,56,70.01673248542295
1,P100,call_spread,with_flow,35,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.1,27.58,0.5,2073.0,7515.24,883.26,17,70.01625898840223
1,P100,iron_condor,against_flow,25,09:30,12:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),93.5,32.15,0.384,2294.06,7134.4,832.93,62,70.01281912984975
1,P100,iron_condor,with_flow,25,09:30,12:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),93.5,32.15,0.384,2294.06,7134.4,832.93,62,70.01281912984975
1,P99,iron_condor,neutral,20,08:30,11:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.7,27.44,0.429,1894.79,6905.47,653.94,57,70.00825470822406
3,P100,iron_condor,against_flow,75,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),91.4,41.01,0.407,4969.22,12116.26,1118.54,58,69.99917438301918
3,P100,iron_condor,with_flow,75,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),91.4,41.01,0.407,4969.22,12116.26,1118.54,58,69.99917438301918
5,P98,iron_condor,against_flow,40,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.1,24.2,0.513,1738.49,7183.3,643.82,61,69.99823565770606
5,P98,iron_condor,with_flow,40,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.1,24.2,0.513,1738.49,7183.3,643.82,61,69.99823565770606
3,P98,put_spread,against_flow,15,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),90.5,28.53,0.329,962.0,3371.33,305.36,21,69.9968768364414
1,P100,call_spread,with_flow,50,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),96.0,22.59,0.571,2071.28,9168.72,893.96,25,69.99682956399583
1,P97,iron_condor,with_flow,15,11:00,14:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),95.5,22.52,0.372,1101.55,4891.02,416.51,44,69.99512660344877
1,P97,iron_condor,against_flow,15,11:00,14:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),95.5,22.52,0.372,1101.55,4891.02,416.51,44,69.99512660344877
3,P95,iron_condor,neutral,45,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.8,32.42,0.322,2668.36,8230.34,1175.16,58,69.99103326715542
1,P97,iron_condor,with_flow,35,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.0,28.87,0.378,1724.42,5972.04,690.8,50,69.99043939089489
1,P97,iron_condor,against_flow,35,12:00,15:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.0,28.87,0.378,1724.42,5972.04,690.8,50,69.99043939089489
3,P95,iron_condor,against_flow,5,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.5,24.33,0.492,1487.35,6114.2,711.18,55,69.98957389355925
3,P95,iron_condor,with_flow,5,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.5,24.33,0.492,1487.35,6114.2,711.18,55,69.98957389355925
5,P99,iron_condor,against_flow,85,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.4,23.5,0.428,2861.44,12177.27,950.39,62,69.98140424988523
5,P99,iron_condor,with_flow,85,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),98.4,23.5,0.428,2861.44,12177.27,950.39,62,69.98140424988523
5,P100,call_spread,against_flow,80,08:30,11:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),91.7,39.54,0.372,3766.58,9525.08,1126.62,12,69.98071989736569
5,P100,call_spread,against_flow,85,08:30,11:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),91.7,39.54,0.372,3766.58,9525.08,1126.62,12,69.98071989736569
1,P97,iron_condor,with_flow,35,10:30,13:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.1,20.75,0.382,1444.32,6960.43,648.2,53,69.97688569599866
1,P97,iron_condor,against_flow,35,10:30,13:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),98.1,20.75,0.382,1444.32,6960.43,648.2,53,69.97688569599866
5,P97,iron_condor,against_flow,10,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.6,21.26,0.46,1174.58,5525.73,542.74,45,69.97443127876316
5,P97,iron_condor,with_flow,10,07:00,10:00,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.6,21.26,0.46,1174.58,5525.73,542.74,45,69.97443127876316
1,P99,iron_condor,neutral,35,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.5,26.89,0.431,2151.52,8000.39,854.1,67,69.97037813094111
3,P97,put_spread,neutral,20,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.5,20.27,0.327,814.09,4015.45,332.08,44,69.96426180751845
1,P97,iron_condor,with_flow,20,11:00,14:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),95.7,21.95,0.407,1155.13,5262.65,449.14,46,69.96386673538997
1,P97,iron_condor,against_flow,20,11:00,14:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),95.7,21.95,0.407,1155.13,5262.65,449.14,46,69.96386673538997
3,P99,put_spread,with_flow,45,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),93.8,20.34,0.706,1378.31,6777.94,373.5,16,69.96374904764573
3,P100,put_spread,with_flow,30,09:00,12:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),94.1,25.89,0.603,2346.82,9064.94,272.18,17,69.96280252378945
3,P98,iron_condor,against_flow,20,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.8,33.71,0.316,2475.5,7343.19,1417.61,48,69.95911194521727
3,P98,iron_condor,with_flow,20,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),93.8,33.71,0.316,2475.5,7343.19,1417.61,48,69.95911194521727
3,P97,put_spread,neutral,15,07:45,10:45,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.5,20.24,0.323,807.36,3988.09,328.72,44,69.95893195991064
1,P99,iron_condor,neutral,50,07:15,10:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),95.6,26.9,0.43,2214.94,8232.94,857.9,68,69.95426585156699
1,P100,call_spread,with_flow,45,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.1,27.86,0.486,2114.65,7591.24,867.62,17,69.94761568860949
1,P100,call_spread,with_flow,50,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.1,27.86,0.486,2114.65,7591.24,867.62,17,69.94761568860949
5,P99,put_spread,neutral,50,11:00,14:00,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),96.6,20.52,0.605,2034.03,9914.24,745.24,29,69.94730036795558
3,P95,iron_condor,with_flow,45,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),91.9,38.65,0.327,3061.39,7921.56,870.32,62,69.94325522498093
3,P95,iron_condor,against_flow,45,12:30,15:30,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),91.9,38.65,0.327,3061.39,7921.56,870.32,62,69.94325522498093
3,P95,put_spread,with_flow,40,07:30,10:30,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.4,26.65,0.351,1391.06,5220.06,492.06,18,69.94187358574423
3,P97,iron_condor,with_flow,10,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.1,28.43,0.461,2118.55,7451.33,1012.38,51,69.93958458624165
3,P97,iron_condor,against_flow,10,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.1,28.43,0.461,2118.55,7451.33,1012.38,51,69.93958458624165
3,P97,iron_condor,with_flow,5,08:15,11:15,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),94.1,28.43,0.461,2118.45,7451.33,1012.33,51,69.93958458624165
